OrderID;OrderDate;OrderRequiredDate;OrderShippedDate;OrderShipVia;OrderFreight;OrderShipName;OrderShipAddress;OrderShipCity;OrderShipRegion;OrderShipPostalCode;OrderShipCountry;CustomerID;CustCompanyName;CustContactName;CustContactTitle;CustAddress;CustCity;CustRegion;CustPostalCode;CustCountry;CustPhone;CustFax;EmployeeID;EmployeeLastName;EmployeeFirstName;EmployeeTitle;EmployeeTitleOfCourtesy;EmployeeBirthDate;EmployeeHireDate;EmployeeAddress;EmployeeCity;EmployeeRegion;EmployeePostalCode;EmployeeCountry;EmployeeHomePhone;EmployeeExtension;EmployeeNotes;EmployeeReportsTo;UnitPrice;Quantity;Discount;ProductID;ProductName;ProductSupplierID;ProductQuantityPerUnit;ProductUnitPrice;ProductUnitsInStock;ProductUnitsOnOrder;ProductReorderLevel;ProductDiscontinued;SupplierID;SupplierCompanyName;SupplierContactName;SupplierContactTitle;SupplierAddress;SupplierCity;SupplierRegion;SupplierPostalCode;SupplierCountry;SupplierPhone;SupplierFax;CategoryID;CategoryName;Description
10257;16-07-2019;13-08-2019;22-07-2019;3;81,91;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;HILAA;HILARION-Abastos;Carlos Hern�ndez;Sales Representative;Carrera 22 con Ave. Carlos Soublette #8-35;San Crist�bal;T�chira;5022;Venezuela;(5) 555-1340;(5) 555-1948;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;10,4;15;0;77;Original Frankfurter gr�ne So�e;12;12 boxes;13;32;0;15;FALSO;12;Plutzer Lebensmittelgro�m�rkte AG;Martin Bein;International Marketing Mgr.;Bogenallee 51;Frankfurt;;60439;Germany;(069) 992755;;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10258;17-07-2019;14-08-2019;23-07-2019;1;140,51;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Roland Mendel;Sales Manager;Kirchgasse 6;Graz;;8010;Austria;7675-3425;7675-3426;1;Davolio;Nancy;Sales Representative;Ms.;08-12-1948;01-05-1992;507 - 20th Ave. E.Apt. 2A;Seattle;WA;98122;USA;(206) 555-9857;5467;"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.";2;15,2;50;0,2;2;Chang;1;24 - 12 oz bottles;19;17;40;25;FALSO;1;Exotic Liquids;Charlotte Cooper;Purchasing Manager;49 Gilbert St.;London;;EC1 4SD;UK;(171) 555-2222;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10258;17-07-2019;14-08-2019;23-07-2019;1;140,51;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Roland Mendel;Sales Manager;Kirchgasse 6;Graz;;8010;Austria;7675-3425;7675-3426;1;Davolio;Nancy;Sales Representative;Ms.;08-12-1948;01-05-1992;507 - 20th Ave. E.Apt. 2A;Seattle;WA;98122;USA;(206) 555-9857;5467;"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.";2;17;65;0,2;5;Chef Anton's Gumbo Mix;2;36 boxes;21,35;0;0;0;VERDADERO;2;New Orleans Cajun Delights;Shelley Burke;Order Administrator;P.O. Box 78934;New Orleans;LA;70117;USA;(100) 555-4822;;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10258;17-07-2019;14-08-2019;23-07-2019;1;140,51;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Roland Mendel;Sales Manager;Kirchgasse 6;Graz;;8010;Austria;7675-3425;7675-3426;1;Davolio;Nancy;Sales Representative;Ms.;08-12-1948;01-05-1992;507 - 20th Ave. E.Apt. 2A;Seattle;WA;98122;USA;(206) 555-9857;5467;"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.";2;25,6;6;0,2;32;Mascarpone Fabioli;14;24 - 200 g pkgs.;32;9;40;25;FALSO;14;Formaggi Fortini s.r.l.;Elio Rossi;Sales Representative;Viale Dante, 75;Ravenna;;48100;Italy;(0544) 60323;(0544) 60603;4;Dairy Products;Cheeses
10259;18-07-2019;15-08-2019;25-07-2019;3;3,25;Centro comercial Moctezuma;Sierras de Granada 9993;M�xico D.F.;;5022;Mexico;CENTC;Centro comercial Moctezuma;Francisco Chang;Marketing Manager;Sierras de Granada 9993;M�xico D.F.;;5022;Mexico;(5) 555-3392;(5) 555-7293;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;8;10;0;21;Sir Rodney's Scones;8;24 pkgs. x 4 pieces;10;3;40;5;FALSO;8;Specialty Biscuits, Ltd.;Peter Wilson;Sales Representative;29 King's Way;Manchester;;M14 GSD;UK;(161) 555-4448;;3;Confections;Desserts, candies, and sweet breads
10259;18-07-2019;15-08-2019;25-07-2019;3;3,25;Centro comercial Moctezuma;Sierras de Granada 9993;M�xico D.F.;;5022;Mexico;CENTC;Centro comercial Moctezuma;Francisco Chang;Marketing Manager;Sierras de Granada 9993;M�xico D.F.;;5022;Mexico;(5) 555-3392;(5) 555-7293;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;20,8;1;0;37;Gravad lax;17;12 - 500 g pkgs.;26;11;50;25;FALSO;17;Svensk Sj�f�da AB;Michael Bj�rn;Sales Representative;Brovallav�gen 231;Stockholm;;S-123 45;Sweden;08-123 45 67;;8;Seafood;Seaweed and fish
10260;19-07-2019;16-08-2019;29-07-2019;1;55,09;Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;OTTIK;Ottilies K�seladen;Henriette Pfalzheim;Owner;Mehrheimerstr. 369;K�ln;;50739;Germany;0221-0644327;0221-0765721;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;7,7;16;0,25;41;Jack's New England Clam Chowder;19;12 - 12 oz cans;9,65;85;0;10;FALSO;19;New England Seafood Cannery;Robb Merchant;Wholesale Account Agent;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;MA;2134;USA;(617) 555-3267;(617) 555-3389;8;Seafood;Seaweed and fish
10260;19-07-2019;16-08-2019;29-07-2019;1;55,09;Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;OTTIK;Ottilies K�seladen;Henriette Pfalzheim;Owner;Mehrheimerstr. 369;K�ln;;50739;Germany;0221-0644327;0221-0765721;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;15,6;50;0;57;Ravioli Angelo;26;24 - 250 g pkgs.;19,5;36;0;20;FALSO;26;Pasta Buttini s.r.l.;Giovanni Giudici;Order Administrator;Via dei Gelsomini, 153;Salerno;;84100;Italy;(089) 6547665;(089) 6547667;5;Grains/Cereals;Breads, crackers, pasta, and cereal
10260;19-07-2019;16-08-2019;29-07-2019;1;55,09;Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;OTTIK;Ottilies K�seladen;Henriette Pfalzheim;Owner;Mehrheimerstr. 369;K�ln;;50739;Germany;0221-0644327;0221-0765721;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;39,4;15;0,25;62;Tarte au sucre;29;48 pies;49,3;17;0;0;FALSO;29;For�ts d'�rables;Chantal Goulet;Accounting Manager;148 rue Chasseur;Ste-Hyacinthe;Qu�bec;J2S 7S8;Canada;(514) 555-2955;(514) 555-2921;3;Confections;Desserts, candies, and sweet breads
10260;19-07-2019;16-08-2019;29-07-2019;1;55,09;Ottilies K�seladen;Mehrheimerstr. 369;K�ln;;50739;Germany;OTTIK;Ottilies K�seladen;Henriette Pfalzheim;Owner;Mehrheimerstr. 369;K�ln;;50739;Germany;0221-0644327;0221-0765721;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;12;21;0,25;70;Outback Lager;7;24 - 355 ml bottles;15;15;10;30;FALSO;7;Pavlova, Ltd.;Ian Devling;Marketing Manager;74 Rose St. Moonie Ponds;Melbourne;Victoria;3058;Australia;(03) 444-2343;(03) 444-6588;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10261;19-07-2019;16-08-2019;30-07-2019;2;3,05;Que Del�cia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil;QUEDE;Que Del�cia;Bernardo Batista;Accounting Manager;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil;(21) 555-4252;(21) 555-4545;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;8;20;0;21;Sir Rodney's Scones;8;24 pkgs. x 4 pieces;10;3;40;5;FALSO;8;Specialty Biscuits, Ltd.;Peter Wilson;Sales Representative;29 King's Way;Manchester;;M14 GSD;UK;(161) 555-4448;;3;Confections;Desserts, candies, and sweet breads
10261;19-07-2019;16-08-2019;30-07-2019;2;3,05;Que Del�cia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil;QUEDE;Que Del�cia;Bernardo Batista;Accounting Manager;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil;(21) 555-4252;(21) 555-4545;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;14,4;20;0;35;Steeleye Stout;16;24 - 12 oz bottles;18;20;0;15;FALSO;16;Bigfoot Breweries;Cheryl Saylor;Regional Account Rep.;3400 - 8th Avenue Suite 210;Bend;OR;97101;USA;(503) 555-9931;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10262;22-07-2019;19-08-2019;25-07-2019;3;48,29;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA;RATTC;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;2817 Milton Dr.;Albuquerque;NM;87110;USA;(505) 555-5939;(505) 555-3620;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;17;12;0,2;5;Chef Anton's Gumbo Mix;2;36 boxes;21,35;0;0;0;VERDADERO;2;New Orleans Cajun Delights;Shelley Burke;Order Administrator;P.O. Box 78934;New Orleans;LA;70117;USA;(100) 555-4822;;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10262;22-07-2019;19-08-2019;25-07-2019;3;48,29;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA;RATTC;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;2817 Milton Dr.;Albuquerque;NM;87110;USA;(505) 555-5939;(505) 555-3620;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;24;15;0;7;Uncle Bob's Organic Dried Pears;3;12 - 1 lb pkgs.;30;15;0;10;FALSO;3;Grandma Kelly's Homestead;Regina Murphy;Sales Representative;707 Oxford Rd.;Ann Arbor;MI;48104;USA;(313) 555-5735;(313) 555-3349;7;Produce;Dried fruit and bean curd
10262;22-07-2019;19-08-2019;25-07-2019;3;48,29;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA;RATTC;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;2817 Milton Dr.;Albuquerque;NM;87110;USA;(505) 555-5939;(505) 555-3620;8;Callahan;Laura;Inside Sales Coordinator;Ms.;09-01-1958;05-03-1994;4726 - 11th Ave. N.E.;Seattle;WA;98105;USA;(206) 555-1189;2344;Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.;2;30,4;2;0;56;Gnocchi di nonna Alice;26;24 - 250 g pkgs.;38;21;10;30;FALSO;26;Pasta Buttini s.r.l.;Giovanni Giudici;Order Administrator;Via dei Gelsomini, 153;Salerno;;84100;Italy;(089) 6547665;(089) 6547667;5;Grains/Cereals;Breads, crackers, pasta, and cereal
10263;23-07-2019;20-08-2019;31-07-2019;3;146,06;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Roland Mendel;Sales Manager;Kirchgasse 6;Graz;;8010;Austria;7675-3425;7675-3426;9;Dodsworth;Anne;Sales Representative;Ms.;27-01-1966;15-11-1994;7 Houndstooth Rd.;London;;WG2 7LT;UK;(71) 555-4444;452;Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.;5;13,9;60;0,25;16;Pavlova;7;32 - 500 g boxes;17,45;29;0;10;FALSO;7;Pavlova, Ltd.;Ian Devling;Marketing Manager;74 Rose St. Moonie Ponds;Melbourne;Victoria;3058;Australia;(03) 444-2343;(03) 444-6588;3;Confections;Desserts, candies, and sweet breads
10263;23-07-2019;20-08-2019;31-07-2019;3;146,06;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Roland Mendel;Sales Manager;Kirchgasse 6;Graz;;8010;Austria;7675-3425;7675-3426;9;Dodsworth;Anne;Sales Representative;Ms.;27-01-1966;15-11-1994;7 Houndstooth Rd.;London;;WG2 7LT;UK;(71) 555-4444;452;Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.;5;3,6;28;0;24;Guaran� Fant�stica;10;12 - 355 ml cans;4,5;20;0;0;VERDADERO;10;Refrescos Americanas LTDA;Carlos Diaz;Marketing Manager;Av. das Americanas 12.890;Sao Paulo;;5442;Brazil;(11) 555 4640;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10263;23-07-2019;20-08-2019;31-07-2019;3;146,06;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Roland Mendel;Sales Manager;Kirchgasse 6;Graz;;8010;Austria;7675-3425;7675-3426;9;Dodsworth;Anne;Sales Representative;Ms.;27-01-1966;15-11-1994;7 Houndstooth Rd.;London;;WG2 7LT;UK;(71) 555-4444;452;Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.;5;20,7;60;0,25;30;Nord-Ost Matjeshering;13;10 - 200 g glasses;25,89;10;0;15;FALSO;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Sven Petersen;Coordinator Foreign Markets;Frahmredder 112a;Cuxhaven;;27478;Germany;(04721) 8713;(04721) 8714;8;Seafood;Seaweed and fish
10263;23-07-2019;20-08-2019;31-07-2019;3;146,06;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria;ERNSH;Ernst Handel;Roland Mendel;Sales Manager;Kirchgasse 6;Graz;;8010;Austria;7675-3425;7675-3426;9;Dodsworth;Anne;Sales Representative;Ms.;27-01-1966;15-11-1994;7 Houndstooth Rd.;London;;WG2 7LT;UK;(71) 555-4444;452;Anne has a BA degree in English from St. Lawrence College.  She is fluent in French and German.;5;8;36;0,25;74;Longlife Tofu;4;5 kg pkg.;10;4;20;5;FALSO;4;Tokyo Traders;Yoshi Nagase;Marketing Manager;9-8 Sekimai Musashino-shi;Tokyo;;100;Japan;(03) 3555-5011;;7;Produce;Dried fruit and bean curd
10264;24-07-2019;21-08-2019;23-08-2019;3;3,67;Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;FOLKO;Folk och f� HB;Maria Larsson;Owner;�kergatan 24;Br�cke;;S-844 67;Sweden;0695-34 67 21;;6;Suyama;Michael;Sales Representative;Mr.;02-07-1963;17-10-1993;Coventry HouseMiner Rd.;London;;EC2 7JR;UK;(71) 555-7773;428;"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.";5;15,2;35;0;2;Chang;1;24 - 12 oz bottles;19;17;40;25;FALSO;1;Exotic Liquids;Charlotte Cooper;Purchasing Manager;49 Gilbert St.;London;;EC1 4SD;UK;(171) 555-2222;;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10264;24-07-2019;21-08-2019;23-08-2019;3;3,67;Folk och f� HB;�kergatan 24;Br�cke;;S-844 67;Sweden;FOLKO;Folk och f� HB;Maria Larsson;Owner;�kergatan 24;Br�cke;;S-844 67;Sweden;0695-34 67 21;;6;Suyama;Michael;Sales Representative;Mr.;02-07-1963;17-10-1993;Coventry HouseMiner Rd.;London;;EC2 7JR;UK;(71) 555-7773;428;"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.";5;7,7;25;0,15;41;Jack's New England Clam Chowder;19;12 - 12 oz cans;9,65;85;0;10;FALSO;19;New England Seafood Cannery;Robb Merchant;Wholesale Account Agent;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;MA;2134;USA;(617) 555-3267;(617) 555-3389;8;Seafood;Seaweed and fish
10265;25-07-2019;22-08-2019;12-08-2019;1;55,28;Blondel p�re et fils;24, place Kl�ber;Strasbourg;;67000;France;BLONP;Blondesddsl p�re et fils;Fr�d�rique Citeaux;Marketing Manager;24, place Kl�ber;Strasbourg;;67000;France;88.60.15.31;88.60.15.32;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;31,2;30;0;17;Alice Mutton;7;20 - 1 kg tins;39;0;0;0;VERDADERO;7;Pavlova, Ltd.;Ian Devling;Marketing Manager;74 Rose St. Moonie Ponds;Melbourne;Victoria;3058;Australia;(03) 444-2343;(03) 444-6588;6;Meat/Poultry;Prepared meats
10265;25-07-2019;22-08-2019;12-08-2019;1;55,28;Blondel p�re et fils;24, place Kl�ber;Strasbourg;;67000;France;BLONP;Blondesddsl p�re et fils;Fr�d�rique Citeaux;Marketing Manager;24, place Kl�ber;Strasbourg;;67000;France;88.60.15.31;88.60.15.32;2;Fuller;Andrew;Vice President, Sales;Dr.;19-02-1952;14-08-1992;908 W. Capital Way;Tacoma;WA;98401;USA;(206) 555-9482;3457;Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.;;12;20;0;70;Outback Lager;7;24 - 355 ml bottles;15;15;10;30;FALSO;7;Pavlova, Ltd.;Ian Devling;Marketing Manager;74 Rose St. Moonie Ponds;Melbourne;Victoria;3058;Australia;(03) 444-2343;(03) 444-6588;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10266;26-07-2019;06-09-2019;31-07-2019;3;25,73;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland;WARTH;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Torikatu 38;Oulu;;90110;Finland;981-443655;981-443655;3;Leverling;Janet;Sales Representative;Ms.;30-08-1963;01-04-1992;722 Moss Bay Blvd.;Kirkland;WA;98033;USA;(206) 555-3412;3355;Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.;2;30,4;12;0,05;12;Queso Manchego La Pastora;5;10 - 500 g pkgs.;38;86;0;0;FALSO;5;Cooperativa de Quesos 'Las Cabras';Antonio del Valle Saavedra;Export Administrator;Calle del Rosal 4;Oviedo;Asturias;33007;Spain;(98) 598 76 54;;4;Dairy Products;Cheeses
10267;29-07-2019;26-08-2019;06-08-2019;1;208,58;Frankenversand;Berliner Platz 43;M�nchen;;80805;Germany;FRANK;Frankenversand;Peter Franken;Marketing Manager;Berliner Platz 43;M�nchen;;80805;Germany;089-0877310;089-0877451;4;Peacock;Margaret;Sales Representative;Mrs.;19-09-1937;03-05-1993;4110 Old Redmond Rd.;Redmond;WA;98052;USA;(206) 555-8122;5176;Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.;2;14,7;50;0;40;Boston Crab Meat;19;24 - 4 oz tins;18,4;123;0;30;FALSO;19;New England Seafood Cannery;Robb Merchant;Wholesale Account Agent;Order Processing Dept. 2100 Paul Revere Blvd.;Boston;MA;2134;USA;(617) 555-3267;(617) 555-3389;8;Seafood;Seaweed and fish
